Sync Signal ID,Signal ID,Location Name,System ID,System Name,Limit,Isolated,Latitude,Longitude,Location
1174,4044, CAMINO LA COSTA  / CALIDAD DR,73,CAMERON - SOUTH,NO,true,30.3239766,-97.6979362,"(30.3239766, -97.6979362)"
273,1008,3201 BLK S LAMAR BLVD (BROKEN SPOKE),29,LAMAR - SOUTH,NO,false,30.2404709,-97.7866669,"(30.2404709, -97.7866669)"
423,910,1100 BLK W 45TH ST (TEXAS SCHOOL FOR THE BLIND),49,45TH,NO,false,30.3143291,-97.7393494,"(30.3143291, -97.7393494)"
801,957, 51ST ST / OLD MANOR RD,64,51ST,NO,false,30.2996788,-97.6893997,"(30.2996788, -97.6893997)"
355,576, SHOAL CREEK BLVD / HANCOCK DR,41,BURNET,NO,true,30.3256016,-97.7449646,"(30.3256016, -97.7449646)"
1135,795, BRODIE LN / HOME DEPOT BLVD,88,BRODIE,NO,false,30.2258797,-97.8227463,"(30.2258797, -97.8227463)"
1406,526, BRAKER LN / MOPAC EXPY SVRD,100,BRAKER - WEST,NO,false,30.396101,-97.7333984,"(30.396101, -97.7333984)"
1177,472, 2ND ST / SAN ANTONIO ST,87,CESAR CHAVEZ - WEST,NO,true,30.2655945,-97.7487335,"(30.2655945, -97.7487335)"
1340,130, BARTON SPRINGS RD / AZIE MORTON RD,93,NON-CORRIDOR,NO,true,30.2647686,-97.7649841,"(30.2647686, -97.7649841)"
238,188, MENCHACA RD / FORT VIEW RD,27,MENCHACA,NORTH/EAST,false,30.2310085,-97.7876205,"(30.2310085, -97.7876205)"
886,679, ESCARPMENT BLVD / LA CROSSE AVE,61,ESCARPMENT,NO,true,30.1939869,-97.8848801,"(30.1939869, -97.8848801)"
297,439,FM 2222 RD / NORTHLAND DR,32,KOENIG/NORTHLAND,SOUTH/WEST,false,30.3384666,-97.7589417,"(30.3384666, -97.7589417)"
488,672, LAKELINE BLVD / 183 HWY SVRD,12,US 183 - NORTH,NORTH/EAST,false,30.4800491,-97.8019562,"(30.4800491, -97.8019562)"
1242,849, CAPITAL OF TEXAS HWY / GREAT HILLS TRL,93,NON-CORRIDOR,NO,true,30.3881397,-97.7598343,"(30.3881397, -97.7598343)"
26,855, CAPITAL OF TEXAS HWY / STONELAKE BLVD,3,LOOP 360 - NORTH,NO,false,30.3906918,-97.7394409,"(30.3906918, -97.7394409)"
637,114, 38TH ST / MEDICAL PKWY,50,38TH,NO,false,30.3057194,-97.7441483,"(30.3057194, -97.7441483)"
322,209, 12TH ST / WEST LYNN ST,37,ENFIELD,NO,true,30.2802258,-97.7591171,"(30.2802258, -97.7591171)"
1246,429, 1ST ST / DITTMAR RD,93,NON-CORRIDOR,NO,true,30.1838989,-97.7926559,"(30.1838989, -97.7926559)"
774,287, 8TH ST / TRINITY ST,62,8TH,NO,false,30.2689266,-97.7386093,"(30.2689266, -97.7386093)"
225,845,6511 BLK MC NEIL DR (Oak Knoll Dr (Formerly TX Intstruments)),26,MCNEIL/SPICEWOOD SPGS,NO,false,30.4393673,-97.7542267,"(30.4393673, -97.7542267)"
127,612, SOUTHWEST PKWY / BOSTON LN,17,SOUTHWEST PARKWAY,NO,false,30.2401161,-97.8332901,"(30.2401161, -97.8332901)"
5,207, MENCHACA RD / MONARCH DR,27,MENCHACA,NO,false,30.1760006,-97.8225865,"(30.1760006, -97.8225865)"
975,308, 6TH ST / RED RIVER ST,76,RED RIVER - SOUTH,NO,false,30.2664757,-97.7371902,"(30.2664757, -97.7371902)"
367,84, ALLANDALE RD / BURNET RD (KOENIG LN),41,BURNET,NO,false,30.3348522,-97.7398224,"(30.3348522, -97.7398224)"
1089,4012,109 BLK W OLTORF ST (St. Ignacious / HEB),86,OLTORF,NO,true,30.2398262,-97.7552109,"(30.2398262, -97.7552109)"
445,497,US 183 HWY / BURLESON RD,42,BURLESON,NORTH/EAST,false,30.1828804,-97.6876297,"(30.1828804, -97.6876297)"
146,643, SLAUGHTER LN / SENDERA MESA DR,20,SLAUGHTER,NO,false,30.1987305,-97.8627777,"(30.1987305, -97.8627777)"
1372,178, LAMAR BLVD / HOUSTON ST,93,NON-CORRIDOR,NO,true,30.323225,-97.7280807,"(30.323225, -97.7280807)"
734,446, FAR WEST BLVD / WOOD HOLLOW DR,57,FAR WEST,NO,false,30.3534126,-97.7531357,"(30.3534126, -97.7531357)"
682,536,FM 2222 RD / CITY PARK RD,54,RM 2222 - CENTRAL,NO,false,30.3658009,-97.7974396,"(30.3658009, -97.7974396)"
960,257, RED RIVER ST / 11TH ST,75,11TH,NO,false,30.2711697,-97.7354507,"(30.2711697, -97.7354507)"
14,803, BALCONES WOODS DR / RESEARCH BLVD SVRD,1,US 183 - CENTRAL,NO,false,30.4078579,-97.7447128,"(30.4078579, -97.7447128)"
256,108, LAMAR BLVD / 24TH ST,29,LAMAR - SOUTH,NORTH/EAST,false,30.2885342,-97.7527695,"(30.2885342, -97.7527695)"
541,970,IH 35 SVRD / N IH 35 SVRD SB AT 41ST TRN,34,IH 35 SRVC RDS,NORTH/EAST,false,30.2987709,-97.7174683,"(30.2987709, -97.7174683)"
1326,684, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,93,NON-CORRIDOR,NO,true,30.2336826,-97.7966614,"(30.2336826, -97.7966614)"
1013,900, STASSNEY LN / WEST GATE BLVD (Cherry Creek Dr),79,WEST GATE,NO,false,30.2190113,-97.8071289,"(30.2190113, -97.8071289)"
444,115, BARTON SPRINGS RD / STRATFORD DR,45,BARTON SPRINGS,SOUTH/WEST,false,30.2671709,-97.77088083,"(30.2671709, -97.77088083)"
391,501, BEN WHITE BLVD / RIVERSIDE DR,44,BEN WHITE - EAST,NO,false,30.21883,-97.69118,"(30.21883, -97.69118)"
138,757, SLAUGHTER LN / BARSTOW AVE,20,SLAUGHTER,NO,true,30.208704,-97.889267,"(30.208704, -97.889267)"
758,301, 6TH ST / LAVACA ST,60,6TH,NO,false,30.2687168,-97.7452011,"(30.2687168, -97.7452011)"
1053,78, ANDERSON LN / BURNET RD,83,ANDERSON,NO,false,30.3561535,-97.730896,"(30.3561535, -97.730896)"
558,54, DEAN KEETON ST / SAN JACINTO BLVD,38,DEAN KEETON,NO,false,30.2893162,-97.7346115,"(30.2893162, -97.7346115)"
298,440, NORTHLAND DR / BALCONES DR,32,KOENIG/NORTHLAND,NO,false,30.3374195,-97.7570496,"(30.3374195, -97.7570496)"
1123,375, BRODIE LN / ACCOMAC DR,88,BRODIE,NO,false,30.1615582,-97.8600769,"(30.1615582, -97.8600769)"
404,998, HUNTERS CHASE DR / POND SPRINGS RD,46,ANDERSON MILL,NO,true,30.4414482,-97.7734146,"(30.4414482, -97.7734146)"
578,514, BRAKER LN / PARKFIELD DR,43,BRAKER,NO,false,30.3861217,-97.6957474,"(30.3861217, -97.6957474)"
1046,358, HOWARD LN / CENTER LINE PASS,82,HOWARD,NO,false,30.421793,-97.6658249,"(30.421793, -97.6658249)"
950,251, LAVACA ST / 11TH ST,75,11TH,NO,false,30.2734089,-97.7434616,"(30.2734089, -97.7434616)"
59,880, FREIDRICH LN / ST ELMO RD,6,WOODWARD,NO,true,30.2109585,-97.7490005,"(30.2109585, -97.7490005)"
754,298, 6TH ST / WEST AVE,60,6TH,NO,false,30.2702961,-97.7505875,"(30.2702961, -97.7505875)"
2,966, KOENIG LN / ARROYO SECO ,32,KOENIG/NORTHLAND,NO,false,30.33239,-97.73474,"(30.33239, -97.73474)"
394,584, BURLESON RD / BEN WHITE BLVD SVRD,44,BEN WHITE - EAST,NO,false,30.2146645,-97.7335815,"(30.2146645, -97.7335815)"
1423,487, MANOR RD / ANCHOR LN,103,MANOR - WEST,NO,false,30.2875366,-97.7013016,"(30.2875366, -97.7013016)"
594,234, BARTON SPRINGS RD / DAWSON RD,45,BARTON SPRINGS,NO,false,30.2603436,-97.7557068,"(30.2603436, -97.7557068)"
1214,143, CONGRESS AVE / OLTORF ST,93,NON-CORRIDOR,NO,true,30.23876,-97.7535172,"(30.23876, -97.7535172)"
1161,947, CAMERON RD / MC KIE DR,73,CAMERON - SOUTH,NORTH/EAST,false,30.3290386,-97.6904068,"(30.3290386, -97.6904068)"
358,770, MOPAC EXPY SVRD / PARK BEND DR,41,BURNET,NO,true,30.4108028,-97.7094955,"(30.4108028, -97.7094955)"
1338,985, MANOR RD / CHERRYWOOD RD,93,NON-CORRIDOR,NO,true,30.2844105,-97.7184219,"(30.2844105, -97.7184219)"
1004,305, 6TH ST / SAN JACINTO BLVD,78,SAN JACINTO,NO,false,30.267395,-97.7403717,"(30.267395, -97.7403717)"
1256,925, SALT SPRINGS DR / THAXTON RD,93,NON-CORRIDOR,NO,true,30.1584244,-97.7459106,"(30.1584244, -97.7459106)"
1175,1024, CAMERON RD / CAMINO LA COSTA ,73,CAMERON - SOUTH,NO,false,30.323827,-97.6935791,"(30.323827, -97.6935791)"
1140,137, 1ST ST / RIVERSIDE DR,89,RIVERSIDE,SOUTH/WEST,false,30.259758,-97.7492752,"(30.259758, -97.7492752)"
447,499, BURLESON RD / SMITH SCHOOL RD,42,BURLESON,NO,false,30.2012062,-97.709137,"(30.2012062, -97.709137)"
1163,927,US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southwest Intersection of 290 / 183 ),10,US 290 - EAST,NO,false,30.324862,-97.673171,"(30.324862, -97.673171)"
474,780,FM 1825 RD / WELLS BRANCH PKWY,8,WELLS BRANCH,NORTH/EAST,false,30.4411678,-97.6661758,"(30.4411678, -97.6661758)"
544,38, GUADALUPE ST / 22ND ST,35,GUADALUPE - NORTH,NO,false,30.2849979,-97.7418137,"(30.2849979, -97.7418137)"
650,417, WILLIAM CANNON DR / STONLEIGH PL,7,WILLIAM CANNON,NO,false,30.1864319,-97.7588806,"(30.1864319, -97.7588806)"
648,839, WILLIAM CANNON DR / SALT SPRINGS DR,7,WILLIAM CANNON,NO,false,30.1690102,-97.7383728,"(30.1690102, -97.7383728)"
131,403, STASSNEY LN / 1ST ST,18,SOUTH 1ST - SOUTH,NO,false,30.2084713,-97.7815247,"(30.2084713, -97.7815247)"
536,982,IH 35 SVRD / 32ND ST,34,IH 35 SRVC RDS,NO,false,30.2890625,-97.723053,"(30.2890625, -97.723053)"
1206,180, KOENIG LN / AVENUE F ,93,NON-CORRIDOR,NO,true,30.3219643,-97.7185745,"(30.3219643, -97.7185745)"
1358,185, LAMAR BLVD / PANTHER TRL,93,NON-CORRIDOR,NO,true,30.2386703,-97.7892838,"(30.2386703, -97.7892838)"
496,707,US 183 HWY SVRD / PECAN PARK BLVD,12,US 183 - NORTH,NO,false,30.4653149,-97.7962723,"(30.4653149, -97.7962723)"
1393,311, PLEASANT VALLEY RD / WEBBERVILLE RD,97,PLEASANT VALLEY - NORTH,NO,true,30.2653866,-97.7090378,"(30.2653866, -97.7090378)"
69,1002,SH 130 SVRD / 290 HWY SVRD,10,US 290 - EAST,NO,false,30.3406754,-97.5919113,"(30.3406754, -97.5919113)"
75,989,US 290 HWY SVRD / GILES LN,10,US 290 - EAST,NO,false,30.331007,-97.6233139,"(30.331007, -97.6233139)"
302,444, ALLANDALE RD / NORTHLAND DR,32,KOENIG/NORTHLAND,NO,false,30.3346004,-97.7491684,"(30.3346004, -97.7491684)"
1114,183, CESAR CHAVEZ ST / TRINITY ST,87,CESAR CHAVEZ - WEST,NO,false,30.2623959,-97.7410736,"(30.2623959, -97.7410736)"
1207,98, SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,93,NON-CORRIDOR,NO,true,30.3612633,-97.7452316,"(30.3612633, -97.7452316)"
442,647, PLEASANT VALLEY RD / NUCKOLS CROSSING RD,15,STASSNEY - EAST,NO,true,30.1844883,-97.7449036,"(30.1844883, -97.7449036)"
841,349, GRACY FARMS LN / STONEHOLLOW DR,67,METRIC,NO,false,30.4005775,-97.7077255,"(30.4005775, -97.7077255)"
919,478, RUNDBERG LN / NORTH PLZ,71,RUNDBERG,NORTH/EAST,false,30.3559647,-97.6843338,"(30.3559647, -97.6843338)"
452,581, BURLESON RD / BEN WHITE BLVD SVRD,42,BURLESON,SOUTH/WEST,false,30.2156048,-97.7348709,"(30.2156048, -97.7348709)"
605,164, AIRPORT BLVD / MARTIN LUTHER KING JR BLVD,47,AIRPORT,NO,false,30.2825718,-97.703949,"(30.2825718, -97.703949)"
56,528,IH 35 SVRD / YAGER LN,5,YAGER,SOUTH/WEST,false,30.3991852,-97.6738205,"(30.3991852, -97.6738205)"
1364,468, BRAKER LN / 35 SVRD,93,NON-CORRIDOR,NO,true,30.3771248,-97.6764832,"(30.3771248, -97.6764832)"
407,868, ANDERSON MILL RD / BROADMEADE AVE (Turtle Rock Dr),46,ANDERSON MILL,NO,false,30.4531956,-97.7763901,"(30.4531956, -97.7763901)"
1086,245, 12TH ST / GUADALUPE ST,85,GUADALUPE - SOUTH,NORTH/EAST,false,30.2748528,-97.7441254,"(30.2748528, -97.7441254)"
1394,886, OLTORF ST / PLEASANT VALLEY RD,98,PLEASANT VALLEY - SOUTH,SOUTH/WEST,false,30.227459,-97.7277679,"(30.227459, -97.7277679)"
387,458, BURNET RD / GAULT LN,41,BURNET,NO,false,30.4049339,-97.7160492,"(30.4049339, -97.7160492)"
125,793, SOUTHWEST PKWY / MOPAC EXPY SVRD,17,SOUTHWEST PARKWAY,NO,false,30.2377434,-97.8236008,"(30.2377434, -97.8236008)"
1110,278, CESAR CHAVEZ ST / COLORADO ST,87,CESAR CHAVEZ - WEST,NO,false,30.2637615,-97.7458572,"(30.2637615, -97.7458572)"
813,662,FM 969 RD / CRAIGWOOD DR,65,MLK - EAST,NO,false,30.2847252,-97.6598206,"(30.2847252, -97.6598206)"
607,166, AIRPORT BLVD / 38TH HALF ST,47,AIRPORT,NO,false,30.2891846,-97.7072449,"(30.2891846, -97.7072449)"
90,639, LAMAR BLVD SVRD / RESEARCH BLVD SVRD,11,US 183 - SOUTH,NO,false,30.3483505,-97.712532,"(30.3483505, -97.712532)"
1370,553, OLTORF ST / MONTOPOLIS DR,93,NON-CORRIDOR,NO,true,30.2150421,-97.7102966,"(30.2150421, -97.7102966)"
910,660, MANOR RD / 51ST ST,72,MANOR,NO,false,30.2981815,-97.6870575,"(30.2981815, -97.6870575)"
549,43, GUADALUPE ST / 27TH ST,35,GUADALUPE - NORTH,NO,false,30.2919846,-97.7411499,"(30.2919846, -97.7411499)"
647,779, MC KINNEY FALLS PKWY / WILLIAM CANNON DR,7,WILLIAM CANNON,NORTH/EAST,false,30.1632175,-97.7258301,"(30.1632175, -97.7258301)"
19,607, OAK KNOLL DR / RESEARCH BLVD SVRD,1,US 183 - CENTRAL,NORTH/EAST,false,30.4294701,-97.7590485,"(30.4294701, -97.7590485)"
870,541,12500 BLK N LAMAR BLVD (WALMART),70,LAMAR - NORTH,NO,true,30.411049,-97.677851,"(30.411049, -97.677851)"
393,509, BEN WHITE BLVD SVRD / MONTOPOLIS DR,44,BEN WHITE - EAST,NO,false,30.2126865,-97.7120972,"(30.2126865, -97.7120972)"
615,172, AIRPORT BLVD / KOENIG LN SVRD,47,AIRPORT,NO,false,30.31991,-97.7125473,"(30.31991, -97.7125473)"
741,876,2731 BLK S CAPITAL OF TEXAS HWY NB (Barton Creek Mall),59,LOOP 360 - SOUTH,NO,false,30.2537231,-97.8089066,"(30.2537231, -97.8089066)"
418,69, 45TH ST / RED RIVER ST,49,45TH,NO,false,30.3048534,-97.7196121,"(30.3048534, -97.7196121)"
227,865, MC NEIL DR / LOS INDIOS TRL,26,MCNEIL/SPICEWOOD SPGS,NO,false,30.4373665,-97.760498,"(30.4373665, -97.760498)"
1378,923, QUINLAN PARK RD / COUNTRY TRAILS LN,94,QUINLAN PARK,SOUTH/WEST,false,30.3624153,-97.8998718,"(30.3624153, -97.8998718)"
115,594, ST JOHNS AVE / 35 SVRD,16,ST JOHNS,NO,false,30.3329544,-97.7045288,"(30.3329544, -97.7045288)"
519,402, 1ST ST / ST ELMO RD,19,SOUTH 1ST - NORTH,SOUTH/WEST,false,30.2210426,-97.7728806,"(30.2210426, -97.7728806)"
1138,892, BRODIE LN / 290 HWY SVRD,88,BRODIE,NORTH/EAST,false,30.2335815,-97.8183289,"(30.2335815, -97.8183289)"
353,138, CONGRESS AVE / RIVERSIDE DR,39,CONGRESS - SOUTH,NO,false,30.257143,-97.7468719,"(30.257143, -97.7468719)"
251,885, MENCHACA RD / RAVENSCROFT DR,27,MENCHACA,SOUTH/WEST,false,30.1571236,-97.8333054,"(30.1571236, -97.8333054)"
451,582, BEN WHITE BLVD SVRD / TODD LN,42,BURLESON,NO,false,30.2149239,-97.7352905,"(30.2149239, -97.7352905)"
9,132, CONGRESS AVE / BARTON SPRINGS RD,39,CONGRESS - SOUTH,NORTH/EAST,false,30.2591114,-97.7461395,"(30.2591114, -97.7461395)"
422,102, LAMAR BLVD / 45TH ST,49,45TH,NO,false,30.3134632,-97.7375946,"(30.3134632, -97.7375946)"
512,156, 1ST ST / CUMBERLAND RD,19,SOUTH 1ST - NORTH,NO,false,30.238203,-97.7621002,"(30.238203, -97.7621002)"
825,484, METRIC BLVD / GRACY FARMS LN,67,METRIC,NO,false,30.3982811,-97.7044373,"(30.3982811, -97.7044373)"
315,661, BRAKER LN / JOLLYVILLE RD,33,JOLLYVILLE,NO,false,30.4006977,-97.7488632,"(30.4006977, -97.7488632)"
673,357, CHICON ST / 6TH ST,48,7TH - EAST,NO,true,30.261694,-97.7225113,"(30.261694, -97.7225113)"
769,336, 6TH ST / 35 SVRD,60,6TH,NO,false,30.2658806,-97.7350006,"(30.2658806, -97.7350006)"
1166,567, ANDERSON MILL RD / TWIN CREEKS CLUB DR,90,ANDERSON MILL WEST,NO,false,30.4692612,-97.8451691,"(30.4692612, -97.8451691)"
1282,545, BEN WHITE BLVD SVRD / BANISTER LN,93,NON-CORRIDOR,NO,true,30.2281132,-97.7791214,"(30.2281132, -97.7791214)"
506,745, STASSNEY LN / DOVE SPRINGS DR,15,STASSNEY - EAST,SOUTH/WEST,false,30.1939392,-97.7567978,"(30.1939392, -97.7567978)"
179,618,FM 620 RD / LAKE CREEK PKWY,22,RM 620,NORTH/EAST,false,30.4702168,-97.7898941,"(30.4702168, -97.7898941)"
963,341, 11TH ST / 35 SVRD,75,11TH,NORTH/EAST,false,30.2703285,-97.7324753,"(30.2703285, -97.7324753)"
1201,764, PARMER LN / HARRISGLENN DR,91,PARMER - EAST,NO,false,30.3995419,-97.6549225,"(30.3995419, -97.6549225)"
83,621,IH 35 SVRD / ANDERSON LN SVRD,11,US 183 - SOUTH,NO,false,30.3388557,-97.6995544,"(30.3388557, -97.6995544)"
1421,985, MANOR RD / CHERRYWOOD RD,103,MANOR - WEST,NO,false,30.2844105,-97.7184219,"(30.2844105, -97.7184219)"
1390,366, CESAR CHAVEZ ST / PLEASANT VALLEY RD,97,PLEASANT VALLEY - NORTH,NO,false,30.2529888,-97.7127838,"(30.2529888, -97.7127838)"
316,632, GREAT HILLS TRL / JOLLYVILLE RD,33,JOLLYVILLE,SOUTH/WEST,false,30.3941898,-97.7497025,"(30.3941898, -97.7497025)"
1194,1003,SH 130 SVRD / 290 HWY SVRD,10,US 290 - EAST,NORTH/EAST,false,30.341114,-97.5906906,"(30.341114, -97.5906906)"
1128,761, BRODIE LN / DAVIS LN,88,BRODIE,NO,false,30.1953335,-97.8422852,"(30.1953335, -97.8422852)"
289,663, LAKELINE BLVD / NORTH LAKE CREEK PKWY,31,LAKELINE,NORTH/EAST,false,30.4801693,-97.795433,"(30.4801693, -97.795433)"
229,724,US 183 HWY SVRD / POND SPRINGS RD,26,MCNEIL/SPICEWOOD SPGS,NO,true,30.4344368,-97.7708511,"(30.4344368, -97.7708511)"
569,598, DESSAU RD / WANDERING WAY,40,CAMERON - NORTH,NO,false,30.369976,-97.6674728,"(30.369976, -97.6674728)"
48,5, KOENIG LN / LAMAR BLVD,4,LAMAR - CENTRAL,NO,false,30.325943,-97.7263336,"(30.325943, -97.7263336)"
917,571, ESCARPMENT BLVD / DAVIS LN,61,ESCARPMENT,NO,false,30.2116928,-97.8764877,"(30.2116928, -97.8764877)"
587,809, BRAKER LN / RESEARCH BLVD SVRD,43,BRAKER,NO,false,30.4003582,-97.7454987,"(30.4003582, -97.7454987)"
552,47, GUADALUPE ST / 34TH ST,35,GUADALUPE - NORTH,NO,false,30.3003407,-97.7396469,"(30.3003407, -97.7396469)"
603,162, AIRPORT BLVD / OAK SPRINGS DR,47,AIRPORT,NO,false,30.2735558,-97.6979065,"(30.2735558, -97.6979065)"
280,608, LAKELINE MALL DR / PECAN PARK BLVD,30,LAKELINE MALL,SOUTH/WEST,false,30.4719791,-97.8020782,"(30.4719791, -97.8020782)"
1416,808, BRAKER LN / RESEARCH BLVD SVRD,100,BRAKER - WEST,NO,false,30.4005356,-97.7462845,"(30.4005356, -97.7462845)"
1057,95, ANDERSON LN / SHOAL CREEK BLVD,83,ANDERSON,NO,false,30.361021,-97.7408447,"(30.361021, -97.7408447)"
945,339, 15TH ST / 35 SVRD,74,15TH,NORTH/EAST,false,30.2746105,-97.7309799,"(30.2746105, -97.7309799)"
760,303, 6TH ST / CONGRESS AVE,60,6TH,NO,false,30.2680664,-97.7428131,"(30.2680664, -97.7428131)"
224,682, MC NEIL DR / CORPUS CHRISTI DR,26,MCNEIL/SPICEWOOD SPGS,NO,false,30.4411297,-97.7496262,"(30.4411297, -97.7496262)"
864,282, 8TH ST / LAVACA ST,69,LAVACA,NO,false,30.2705746,-97.7444916,"(30.2705746, -97.7444916)"
346,175, CONGRESS AVE / ANNIE ST,39,CONGRESS - SOUTH,NO,false,30.2460938,-97.7509689,"(30.2460938, -97.7509689)"
1081,250, GUADALUPE ST / 11TH ST,85,GUADALUPE - SOUTH,NO,false,30.2737064,-97.7445831,"(30.2737064, -97.7445831)"
319,632, GREAT HILLS TRL / JOLLYVILLE RD,36,GREAT HILLS,NO,false,30.3941898,-97.7497025,"(30.3941898, -97.7497025)"
669,161, SPRINGDALE RD / OAK SPRINGS DR,47,AIRPORT,NO,true,30.2735615,-97.6904221,"(30.2735615, -97.6904221)"
118,11, LAMAR BLVD / ST JOHNS AVE,16,ST JOHNS,SOUTH/WEST,false,30.339407,-97.7178421,"(30.339407, -97.7178421)"
599,157, AIRPORT BLVD / SHADY LN,47,AIRPORT,NO,false,30.2593136,-97.6936188,"(30.2593136, -97.6936188)"
1109,148, CESAR CHAVEZ ST / LAVACA ST,87,CESAR CHAVEZ - WEST,NO,false,30.2640705,-97.7469406,"(30.2640705, -97.7469406)"
8,844, GREAT HILLS TRL / STONELAKE BLVD,36,GREAT HILLS,NORTH/EAST,false,30.3934135,-97.7396469,"(30.3934135, -97.7396469)"
580,459, BRAKER LN / KRAMER LN,43,BRAKER,NO,false,30.3908577,-97.7140121,"(30.3908577, -97.7140121)"
524,68, RED RIVER ST / 38TH HALF ST,23,RED RIVER - NORTH,NO,false,30.2965431,-97.7231445,"(30.2965431, -97.7231445)"
214,550, RIVERSIDE DR / MONTOPOLIS DR,25,MONTOPOLIS,NO,false,30.2249317,-97.7034378,"(30.2249317, -97.7034378)"
15,804, BALCONES WOODS DR / RESEARCH BLVD SVRD,1,US 183 - CENTRAL,NO,false,30.407938,-97.7455521,"(30.407938, -97.7455521)"
159,701, SLAUGHTER LN / PALACE PKWY,20,SLAUGHTER,NO,false,30.1740322,-97.8058777,"(30.1740322, -97.8058777)"
635,327, 38TH ST / WEST AVE,50,38TH,NO,false,30.3044243,-97.7414322,"(30.3044243, -97.7414322)"
198,873,FM 620 RD / 2222 RD,22,RM 620,SOUTH/WEST,false,30.4036922,-97.8540649,"(30.4036922, -97.8540649)"
967,218, 15TH ST / NUECES ST,74,15TH,NO,false,30.2785339,-97.7451477,"(30.2785339, -97.7451477)"
1363,26, MARTIN LUTHER KING JR BLVD / SAN JACINTO BLVD,93,NON-CORRIDOR,NO,true,30.2799759,-97.7357101,"(30.2799759, -97.7357101)"
81,801, TUSCANY WAY / 290 HWY SVRD,10,US 290 - EAST,NO,false,30.3284664,-97.6594009,"(30.3284664, -97.6594009)"
514,235, 1ST ST / LIGHTSEY RD,19,SOUTH 1ST - NORTH,NO,false,30.2324104,-97.7657318,"(30.2324104, -97.7657318)"
814,585, BARBARA JORDAN BLVD / LANCASTER DR,64,51ST,NO,true,30.3059559,-97.707489,"(30.3059559, -97.707489)"
1224,149, CESAR CHAVEZ ST / CONGRESS AVE,93,NON-CORRIDOR,NO,true,30.263382,-97.7445679,"(30.263382, -97.7445679)"
1344,467, BRAKER LN / 35 SVRD,93,NON-CORRIDOR,NO,true,30.3769493,-97.6755829,"(30.3769493, -97.6755829)"
1336,392, PLEASANT VALLEY RD / RIVERSIDE DR,93,NON-CORRIDOR,NO,true,30.2341137,-97.7228088,"(30.2341137, -97.7228088)"
609,559, AIRPORT BLVD / WILSHIRE BLVD,47,AIRPORT,NO,false,30.2978573,-97.7088776,"(30.2978573, -97.7088776)"
1419,932, CHICON ST / MANOR RD,103,MANOR - WEST,NO,false,30.2838135,-97.7221603,"(30.2838135, -97.7221603)"
977,973, GUADALUPE ST / 17TH ST,74,15TH,NO,true,30.2797356,-97.7422867,"(30.2797356, -97.7422867)"
16,699, DUVAL RD / RESEARCH BLVD SVRD,1,US 183 - CENTRAL,NO,false,30.4189987,-97.7473297,"(30.4189987, -97.7473297)"
927,613, CAMERON RD / NORTHRIDGE DR,73,CAMERON - SOUTH,NO,false,30.3158131,-97.7015381,"(30.3158131, -97.7015381)"
872,519, LAMAR BLVD / PARMER LN,70,LAMAR - NORTH,NORTH/EAST,false,30.4078522,-97.6782227,"(30.4078522, -97.6782227)"
810,834, MARTIN LUTHER KING JR BLVD / TANNEHILL LN,65,MLK - EAST,NO,false,30.2863102,-97.6694107,"(30.2863102, -97.6694107)"
364,87, BURNET RD / NORTH LOOP BLVD,41,BURNET,NO,false,30.3258514,-97.7396164,"(30.3258514, -97.7396164)"
667,859, CROSS PARK DR / WALL ST,40,CAMERON - NORTH,NO,true,30.3381119,-97.6764679,"(30.3381119, -97.6764679)"
670,568, SPRINGDALE RD / 12TH ST,47,AIRPORT,NO,true,30.2789841,-97.6870193,"(30.2789841, -97.6870193)"
1383,715, ANDERSON LN SVRD / NORTHCREST BLVD,95,US 183 - EAST,NO,false,30.3440247,-97.7050705,"(30.3440247, -97.7050705)"
1211,302, 6TH ST / COLORADO ST,93,NON-CORRIDOR,NO,true,30.2684174,-97.7441254,"(30.2684174, -97.7441254)"
892,491, RUNDBERG LN / GEORGIAN DR,71,RUNDBERG,NO,false,30.3608303,-97.6934052,"(30.3608303, -97.6934052)"
1382,641, LAMAR BLVD SVRD / RESEARCH BLVD SVRD,95,US 183 - EAST,NO,false,30.3475475,-97.7131195,"(30.3475475, -97.7131195)"
205,393, PLEASANT VALLEY RD / SOUTH LAKESHORE BLVD,24,PLEASANT VALLEY,NO,false,30.2425137,-97.7171478,"(30.2425137, -97.7171478)"
415,580, MOPAC EXPY / 45TH ST,49,45TH,NO,true,30.3212357,-97.7548218,"(30.3212357, -97.7548218)"
923,932, CHICON ST / MANOR RD,72,MANOR,NO,true,30.2838135,-97.7221603,"(30.2838135, -97.7221603)"
156,200, SLAUGHTER LN / BILBROOK PL,20,SLAUGHTER,NO,false,30.1738644,-97.8169937,"(30.1738644, -97.8169937)"
1181,843, OLTORF ST / WILLOW CREEK DR,86,OLTORF,NO,false,30.2297516,-97.7310181,"(30.2297516, -97.7310181)"
548,42, GUADALUPE ST / 26TH ST,35,GUADALUPE - NORTH,NO,false,30.2904701,-97.7412796,"(30.2904701, -97.7412796)"
318,669,9719 BLK GREAT HILLS TRL,36,GREAT HILLS,NO,false,30.3944759,-97.752121,"(30.3944759, -97.752121)"
