POLE_ATTACH_ID,SIGNAL_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,POLE_ATTACH_DESCRIPTION,POLE_ATTACH_PROVIDER,CREATED_DATE,MODIFIED_DATE,INTERSECTION_QUADRANT,INSTALL_DATE,STATUS,SIGNAL_ID,ATD_LOCATION_ID,INFRASTRUCTURE_OWNER,INFRASTRUCTURE_TYPE,PROVIDER_ID
325,,30.3287,-97.7157,6415 1/2 Airport Blvd,SPRINT_SPECTRUM,07/24/2018,01/16/2019,NE,,OCCUPIED,16,LOC16-000075,Foreign,Wood Utility Pole,AU90XSC89C
326,,30.26523,-97.74781,"401 1/2 W 2nd St, SW corner of Guadalupe and W 2nd",T-MOBILE,08/01/2018,03/12/2019,SW,,OCCUPIED,153,LOC16-000760,ATD,Signal Pole,AU1046BA_91LAB
327,,30.27477,-97.7443,405 1/2 W 12th St,T-MOBILE,08/02/2018,04/29/2019,SW,,OCCUPIED,245,LOC16-001200,ATD,Signal Pole,AU1021BA_61LAB
329,,30.2664,-97.74839,500 1/2 W 3rd St,T-MOBILE,08/02/2018,01/29/2019,SE,,OCCUPIED,0,LOC17-011315,ATD,Signal Pole,AU1047BA_31LAB
330,,30.27806,-97.74309,1500 1/2 Guadalupe St,T-MOBILE,08/02/2018,03/12/2019,NW,,OCCUPIED,210,LOC16-001080,ATD,Signal Pole,AU1023BA_21LAB
331,,30.26965,-97.74067,802 1/2 Brazos St,T-MOBILE,08/02/2018,03/12/2019,NE,,OCCUPIED,281,LOC16-001370,ATD,Signal Pole,AU1044BA_51LAB
332,,30.27548,-97.73376,600 1/2 E 15th St,T-MOBILE,08/02/2018,02/05/2019,NE,,OCCUPIED,225,LOC16-001105,ATD,Signal Pole,AU1022BA_71LAB
335,,30.26574,-97.74507, 208 1/2 Colorado St,T-MOBILE,08/06/2018,01/29/2019,NE,,OCCUPIED,742,LOC16-003660,ATD,Signal Pole,AU1046BA_71LAB
336,,30.17393,-97.62048,5400 block of Ross Rd.,SPRINT_SPECTRUM,08/13/2018,01/16/2019,SW,,OCCUPIED,0,LOC17-010120,Carrier,Foreign Pole,AU90XS327D
337,,30.269923,-97.7455,"7th St East of Guadalupe St.
",Crown,09/05/2018,10/02/2019,NE,,UNDER_REVIEW,290,LOC16-001415,ATD,Signal Pole,ADTC-12m2
338,,30.27333054,-97.74715673,"10th St & Nueces St - SW Corner
",VERIZON,09/05/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,0,LOC18-012865,AE,Wood Utility Pole,
339,,30.27436888,-97.74725899,"601-1/2 W 11TH STREET
",VERIZON,09/05/2018,01/03/2020,SE,,UNDER_REVIEW,0,LOC18-012870,AE,Wood Utility Pole,AUSDT_46_SC
340,,30.28101,-97.7432,"500-1/2 W 18TH STREET
",VERIZON,09/05/2018,01/03/2020,N/A,,UNDER_REVIEW,45,LOC16-000220,Foreign,Wood Utility Pole,AUSDT_156_SC
341,,30.29573,-97.74387,"2835-1/2 RIO GRANDE STREET
",VERIZON,09/05/2018,01/03/2020,N/A,,UNDER_REVIEW,0,LOC18-012880,AE,Wood Utility Pole,AUSDT_158_SC
342,,30.29112467,-97.74429448,"Rio Grande St - East Side
",VERIZON,09/05/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC18-012885,AE,Wood Utility Pole,
343,,30.2893749,-97.74643891,"25th St & Pearl St - SE Corner
",VERIZON,09/05/2018,09/26/2019,SE,,OCCUPIED,0,LOC18-012890,AE,Wood Utility Pole,AUSDT 119 SC
333,,30.26969,-97.74084,"802 1/2 Brazos St., Unit B",AT&T,08/02/2018,04/29/2020,NW,,WITHDRAWN,285,LOC16-001390,ATD,Signal Pole,CRAN_RSTX_0010_40
344,,30.28841518,-97.75037874,"1112-1/2 W 24TH STREET
",VERIZON,09/05/2018,01/03/2020,NE,,UNDER_REVIEW,0,LOC16-006625,Foreign,Wood Utility Pole,AUSDT_117_SC
345,,30.28496329,-97.74661895,"Pearl St - West Side between 22nd St & 21st St
",VERIZON,09/05/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,0,LOC18-012895,AE,Wood Utility Pole,
346,,0,0,"0
",,09/05/2018,04/09/2020,SW,,WITHDRAWN,0,LOC18-012900,,,
347,,30.23782,-97.72767,"1700 1/2 Burton Drive
",T-MOBILE,09/05/2018,01/02/2020,NW,,OCCUPIED,0,LOC18-012905,Carrier,Self Support Pole,AU1082BA_31LAB-A
348,,30.27073697,-97.74162132,"101 1/2 E 9th St
",VERIZON,09/05/2018,11/22/2019,SE,,OCCUPIED,275,LOC16-001340,ATD,Signal Pole,AUSDT 130 SC
349,,30.26621448,-97.74736259,"3rd St. & Guadalupe St. – SW Corner
",VERIZON,09/05/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,731,LOC16-003605,ATD,Signal Pole,
350,,30.2693986,-97.74363264,"118 1/2 W 7th St
",VERIZON,09/05/2018,06/12/2019,NE,,OCCUPIED,292,LOC16-001425,ATD,Signal Pole,AUSDT 86 SC
351,,30.27087248,-97.75615655,"5th St . & Baylor St - SW Corner
",VERIZON,09/05/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,203,LOC16-001005,ATD,Signal Pole,
352,,30.26812421,-97.7426647,"101 6th St
",VERIZON,09/05/2018,11/15/2019,NE,,OCCUPIED,303,LOC16-001480,ATD,Signal Pole,AUSDT_23_SC
353,,30.27863678,-97.74168469,"300 1/2 16th St
",VERIZON,09/05/2018,11/22/2019,NW,,OCCUPIED,974,LOC16-004760,ATD,Signal Pole,AUSDT 153 SC
354,,30.26866686,-97.74096049,"700 Brazos St
",VERIZON,09/05/2018,06/12/2019,NE,,OCCUPIED,294,LOC16-001435,ATD,Signal Pole,AUSDT_28_SC
355,,30.26488821,-97.74650093,"2nd & Lavaca - SE corner
",VERIZON,09/05/2018,01/16/2019,SE,,FEASIBILITY_REVIEW,154,LOC16-000765,ATD,Signal Pole,
356,,30.29531454,-97.7429641,"601 29th St
",VERIZON,09/05/2018,01/16/2019,SW,,UNDER_REVIEW,44,LOC16-000215,ATD,Signal Pole,AUSDT_125_SC
357,,30.26557973,-97.74098027,"300 4th St
",VERIZON,09/05/2018,07/16/2019,NE,,OCCUPIED,0,LOC17-010975,ATD,Signal Pole,AUSDT 12 SC
358,,30.28504928,-97.74193883,400 22nd St,VERIZON,09/05/2018,11/15/2019,NW,,OCCUPIED,38,LOC16-000185,ATD,Signal Pole,Ausdt 111 SC
359,,30.277264,-97.740325,"120 1/2 W 15th St
",T-MOBILE,09/05/2018,01/02/2020,N/A,,OCCUPIED,0,LOC18-012910,AE,Steel Utility Pole,AU1021BA_71LAB-A
360,,30.277755,-97.742026,320 1/2 W 15th Street,T-MOBILE,09/05/2018,03/09/2020,NW,,OCCUPIED,221,LOC16-001085,ATD,Signal Pole,AU1022BA_81LAB-A
361,,30.272804,-97.737326,"1184 1/2 Trinity St
",T-MOBILE,09/05/2018,01/02/2020,SW,,OCCUPIED,0,LOC18-012915,AE,Steel Utility Pole,AU1021BA_91LAB-A
362,,30.27129,-97.753575,"900 Block of W 6th St between N Lamar Blvd & Hendetson St
",T-MOBILE,09/05/2018,08/02/2019,NW,,UNDER_REVIEW,0,LOC18-012920,AE,Steel Utility Pole,AU1043BA_81LAB-A
364,,30.27568,-97.748658,"1100 Block of West Avenue, near the intersection with W. 12th St.",Sprint,09/05/2018,03/02/2020,SW,,FEASIBILITY_REVIEW,0,LOC18-012925,Carrier,Carrier Pole,AU90XS176H
366,,31.27057,97.744691,"24th & Rio Grande St, NE
",VERIZON,09/05/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,31,LOC16-000150,AE,Wood Utility Pole,
368,,30.260415,-97.731281,"E. 2nd St @ Attayac St. SW
",Sprint,09/05/2018,03/02/2020,SW,,FEASIBILITY_REVIEW,0,LOC18-012930,Carrier,Carrier Pole,AU90XSC84E
370,,30.315566,-97.691571,"Berkman Dr. and Wheless Ln., SE
",,09/06/2018,04/10/2020,NE,,WITHDRAWN,0,LOC18-012935,,,
371,,0,0,"
",Sprint,09/06/2018,03/27/2020,NE,,WITHDRAWN,0,LOC18-012945,Carrier,Carrier Pole,
372,,30.245134,-97.742644,"900 Block of Monroe St.
",Sprint,09/06/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-012950,Carrier,Carrier Pole,AU90XS072C
373,,30.28919,-97.74418,"611 1/2 W 25th St
",T-MOBILE,09/07/2018,01/02/2020,N/A,,OCCUPIED,0,LOC18-012955,AE,Wood Utility Pole,AU1024BA_11LAB-A
374,,30.286318,-97.74636,"Pearl St & W 22 ½ St (Pole on the NE corner of the intersection)
",T-MOBILE,09/07/2018,03/02/2020,NE,,FEASIBILITY_REVIEW,0,LOC18-012960,Foreign,Wood Utility Pole,AU1024BA_21LAB-A
375,,30.380674,-97.715791,"2020 Rutland Dr., NE
",AT&T,09/07/2018,01/16/2019,NE,,UNDER_REVIEW,482,LOC16-002365,ATD,Signal Pole,CRAN_RSTX_AustN_041A
376,,30.261903,-97.738745,"E Cesar Chavez St @ Red River NE
",Crown,09/07/2018,12/23/2019,NE,,OCCUPIED,152,LOC16-000755,ATD,Signal Pole,ADTC-06m1
377,,0,,"Cesar Chavez and IH-35, NW

Pole owned by TXDOT
",AT&T,09/07/2018,01/16/2019,N/A,,UNAVAILABLE,135,LOC16-000670,,Signal Pole,
378,,0,,"3rd and IH-35, NW
",AT&T,09/07/2018,03/02/2020,N/A,,UNAVAILABLE,0,LOC18-012965,Carrier,Self Support Pole,CRAN_RSTX_0010_10C
379,,0,,"5th and San Antonio, NE
",AT&T,09/07/2018,01/16/2019,N/A,,UNAVAILABLE,0,LOC17-011205,Carrier,Self Support Pole,
380,,0,,"7th and Rio Grande St, SW
",AT&T,09/07/2018,01/16/2019,N/A,,UNAVAILABLE,0,LOC18-012970,Carrier,Self Support Pole,CRAN_RSTX_0010_2D
381,,0,,"7th and San Jacinto Blvd, SE
",AT&T,09/07/2018,01/16/2019,N/A,,UNAVAILABLE,295,LOC16-001440,Carrier,Self Support Pole,
382,,0,,"S Mopac Expy and W Slaughter Ln, N

TXDOT ROW",AT&T,09/07/2018,01/16/2019,N/A,,UNAVAILABLE,787,LOC16-003870,Carrier,Self Support Pole,
383,,30.268766,-97.74119,7th and Brazos St.  NW,AT&T,10/05/2018,04/29/2019,NW,,OCCUPIED,294,LOC16-001435,ATD,Signal Pole,CRAN_RSTX_0010_47
384,,0,0,,,10/09/2018,07/16/2019,N/A,,WITHDRAWN,0,LOC18-012995,,,
385,,30.23916,-97.73024,"1600 1/2 Royal Crest Dr, Unit A",T-MOBILE,10/09/2018,10/09/2019,N/A,,UNDER_REVIEW,0,LOC18-013000,AE,Wood Utility Pole,AU1083BA_71LAB
386,,30.23896,-97.73035,"Royal Crest Dr & Woodland Ave, N",T-MOBILE,10/09/2018,08/02/2019,N/A,,UNDER_REVIEW,0,LOC18-013005,AE,Wood Utility Pole,AU1081BA_91LAB
387,,0,0,0,,10/09/2018,09/19/2019,N/A,,WITHDRAWN,0,LOC18-013010,,,
388,,30.26962,-97.74802,"Nueces St @ W 6th St., NE of Intersection",Crown,10/10/2018,01/16/2020,NE,,OCCUPIED,0,LOC18-013015,AE,Steel Utility Pole,ADTC-08m4
389,,30.20104,-97.87102,"9316 1/2 BECKETT RD ""B""",Sprint,10/18/2018,01/16/2019,NW,,UNDER_REVIEW,511,LOC16-002500,ATD,Signal Pole,AU90XS325D
390,,30.26018,-97.70931,"2800 1/2 Gonzales St. ""B""",Sprint,10/18/2018,06/11/2019,NE,,UNDER_REVIEW,0,LOC18-013025,ATD,Signal Pole,AU90XS351D
391,,30.26296,-97.72649,6th St & Comal St – SE Corner,VERIZON,10/25/2018,06/03/2019,SE,,UNDER_REVIEW,356,LOC16-001745,ATD,Signal Pole,E_6THST_4
393,,30.25987,-97.7383,"Rainey St, East Side, South of Davis St",VERIZON,10/25/2018,07/16/2019,SE,,UNDER_REVIEW,0,LOC18-013035,AE,Steel Utility Pole,RAINEY_2_SC
394,,30.2608,-97.73798,Rainey St & Driskill St - SE Corner,VERIZON,10/25/2018,07/16/2019,SE,,UNDER_REVIEW,0,LOC18-013040,AE,Steel Utility Pole,RAINEY_1_SC
395,,30.26265,-97.76237,Barton Springs Rd NW of Kinney Ave,VERIZON,10/25/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,129,LOC16-000640,AE,,BARTON_SPRINGS_3_SC
399,,30.26758,-97.74437,5th St & Colorado St. - NE Corner,VERIZON,10/25/2018,08/30/2019,NE,,OCCUPIED,313,LOC16-001530,ATD,Signal Pole,AUSDT_74_SC
400,,30.25593,-97.73862,47 1/2 East St,VERIZON,10/26/2018,01/06/2020,SE,,OCCUPIED,0,LOC18-013045,AE,Wood Utility Pole,CUMMINGS_SC
401,,30.26363,-97.72846,6th St & Navasota St - SE Corner,VERIZON,10/26/2018,07/11/2019,SE,,UNDER_REVIEW,0,LOC18-013050,AE,Steel Utility Pole,COMAL_6TH_SC
402,,30.27752,-97.74559,601 14th St,VERIZON,10/29/2018,01/16/2019,SW,,UNDER_REVIEW,0,LOC18-013055,Foreign,Foreign Pole,AUSDT 151 SC
403,,30.28116,-97.74052,Lavaca St & Martin Luther King Blvd - SE Corner,VERIZON,10/29/2018,07/16/2019,SE,,FEASIBILITY_REVIEW,24,LOC16-000115,AE,Steel Utility Pole,AUSDT_103_SC
404,,30.27682,-97.74688,13th St & Rio Grande – SE Corner,VERIZON,10/29/2018,01/17/2020,SE,,FEASIBILITY_REVIEW,0,LOC18-013060,AE,Steel Utility Pole,AUSDT_96_SC
405,,0,0,0,,10/29/2018,07/16/2019,N/A,,WITHDRAWN,0,LOC18-013065,,,0
406,,30.2747,-97.7441,12th St & Guadalupe St – SE Corner,VERIZON,10/29/2018,11/15/2019,SE,,OCCUPIED,245,LOC16-001200,AE,Steel Utility Pole,AUSDT_94_SC
407,,30.26725,-97.73938,6th St & Trinity St - NW Corner,VERIZON,10/29/2018,07/16/2019,NW,,UNDER_REVIEW,306,LOC16-001495,AE,Steel Utility Pole,AUSDT_77_SC
408,,30.2667,-97.74942,3rd St & Nueces St – SE Corner,VERIZON,10/29/2018,08/30/2019,SE,,OCCUPIED,0,LOC18-013070,AE,Steel Utility Pole,AUSDT_67_SC
409,,30.26633,-97.73618,Sabine St & 6th St - NW Corner,VERIZON,10/29/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,4090,LOC16-005750,AE,,AUSDT_19_SC
410,,30.26988,-97.75331,900 1/2 W 5th St,VERIZON,10/29/2018,11/15/2019,NW,,OCCUPIED,187,LOC16-000925,AE,Steel Utility Pole,AUSDT_18_SC
411,,30.27814,-97.74776,1314-1/2 WEST AVENUE,VERIZON,10/29/2018,02/07/2020,SW,,OCCUPIED,0,LOC18-013075,AE,Steel Utility Pole,AUSDT_150_SC
412,,30.19255,-97.75467,2305 1/2 Bending Tr,T-MOBILE,10/29/2018,01/02/2020,N/A,,OCCUPIED,0,LOC18-012915,AE,Steel Utility Pole,AU1062BA_51LAB
413,,30.26907,-97.75493,916 1/2 W 3rd St,VERIZON,10/29/2018,01/06/2020,NE,,UNDER_REVIEW,0,LOC18-013080,AE,Steel Utility Pole,AUSDT_139_SC
414,,30.26487,-97.75011,Cesar Chavez St btw Nueces St & San Antonio St,VERIZON,10/29/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013085,AE,Steel Utility Pole,AUSDT_137_SC
415,,30.26759,-97.75175,Power Plant Dr & West Ave - NW Corner,VERIZON,10/29/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,0,LOC18-013090,AE,,AUSDT_136_SC
416,,30.26926,-97.73633,9th St & Red River St - SW Corner,VERIZON,10/29/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,0,LOC18-013095,AE,,AUSDT_10_SC
417,,30.26573,-97.75308,Cesar Chavez St b/t Walter Seaholm & West,VERIZON,10/30/2018,07/16/2019,N/A,,UNDER_REVIEW,0,LOC18-013105,AE,Steel Utility Pole,AUSDT_05_SC
418,,30.27566,-97.74748,"12th St & Rio Grande St, SW Corner",VERIZON,10/30/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,243,LOC16-001190,ATD,Signal Pole,AUSDT_146_SC
419,,30.29345,-97.73454,"307 31st St. (31st St and Tom Green St, NW)
",AT&T,10/30/2018,04/29/2019,NW,,OCCUPIED,0,LOC18-013110,Carrier,Wood Utility Pole,CRAN_RSTX_AustC_041E
421,,30.24459,-97.724146,S Lakeshore Blvd & Tinnin Ford – (SE)Corner (1800 S Lakeshore Blvd),AT&T,10/30/2018,02/12/2019,SE,,FEASIBILITY_REVIEW,0,LOC16-005885,Foreign,Self Support Pole,28351_Node_18_A
422,,30.26018,-97.70931,N Pleasant Valley Rd & E 7th St,Sprint,10/30/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,355,LOC16-001740,ATD,Signal Pole,AU90XS351D
423,,30.28357,-97.74543,"W 21st St & Rio Grande St, ",T-MOBILE,10/30/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,0,LOC18-013115,Carrier,Wood Utility Pole,AU1023BA_71LAB
424,,30.27195,-97.74632,"W 9th St & San Antonio St, SE",T-MOBILE,10/30/2018,09/04/2019,SE,,UNDER_REVIEW,0,LOC18-013120,Carrier,Wood Utility Pole,AU1047BA_61LAB
425,,30.22276,-97.72192,"E Oltorf St & Sunridge Dr, S",T-MOBILE,10/30/2018,04/29/2019,SE,,UNDER_REVIEW,0,LOC16-005930,Foreign,Foreign Pole,AU1082BA_41LAB
426,,30.22742,-97.72733,"E Oltorf St & S Pleasant Valley Rd, NE",T-MOBILE,10/30/2018,06/11/2019,NE,,OCCUPIED,886,LOC16-004365,Foreign,Foreign Pole,AU1083BA_21LAB
427,,30.22647,-97.72592,"E Oltorf St & Huntwick Dr, SE",T-MOBILE,10/30/2018,04/29/2019,SE,,OCCUPIED,0,LOC18-013125,Foreign,Foreign Pole,AU1083BA_81LAB
428,,30.2848,-97.74779,913 1/2 W 21st St,T-MOBILE,10/30/2018,01/02/2020,SE,,OCCUPIED,0,LOC18-012790,Foreign,Wood Utility Pole,AU1021BA_51LAB
429,,30.23248,-97.73759,1700 Block of E Oltorf (in front of the Sonic),T-MOBILE,10/30/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013130,Foreign,Self Support Pole,AU1081BA_11LAB
430,,30.23035,-97.73199,2000 Block of E Oltorf (in front of El Jacalito Restaurant and Tejas Liquor),T-MOBILE,10/30/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013135,Foreign,Self Support Pole,AU1081BA_61LAB
431,,30.24109,-97.73109,1409 1/2 Parker Lane,T-MOBILE,10/30/2018,01/02/2020,N/A,,OCCUPIED,0,LOC18-013140,Carrier,Self Support Pole,AU1083BA_51LAB
432,,30.23106,-97.73359,AE dist pole Oltorf and Burton,VERIZON,10/30/2018,06/12/2019,NE,,UNDER_REVIEW,0,LOC18-013145,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_024
433,,30.231,-97.73506,1900 Block of E Oltorf (just next to the Wataburger),T-MOBILE,10/30/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013150,AE,,AU1081BA_21LAB
434,,30.22882,-97.73227,2300 Block of Douglas (just to the right of the Douglas Landing apt sign),T-MOBILE,10/30/2018,06/11/2019,N/A,,OCCUPIED,0,LOC18-013155,AE,Wood Utility Pole,AU1082BA_71LAB
435,,30.23129,-97.72994,2100 Block of Willow Creek Dr (Right at the junction of Anken Dr),T-MOBILE,10/30/2018,07/16/2019,N/A,,OCCUPIED,0,LOC18-012995,AE,Wood Utility Pole,AU1083BA_31LAB-A
436,,30.28139,-97.74794,1700 1/2 Pearl St,T-MOBILE,10/30/2018,01/02/2020,NW,,OCCUPIED,0,LOC18-013160,Foreign,Wood Utility Pole,AU1022BA_21LAB
437,,30.28556,-97.74856,"1004 1/2 W 22nd Street, Unit A",T-MOBILE,10/30/2018,10/09/2019,N/A,,UNDER_REVIEW,0,LOC18-013165,Carrier,Wood Utility Pole,AU1022BA_31LAB
438,,30.27809,-97.7455,"This is an alley between W15th St & W 14th St, (N) side of alley, access from Nueces St",T-MOBILE,10/30/2018,09/26/2019,NW,,OCCUPIED,0,LOC18-013170,Foreign,Wood Utility Pole,AU1022BA_41LAB
439,,30.28959,-97.73334,614 1/2 Park Place,AT&T,10/30/2018,01/02/2020,N/A,,OCCUPIED,0,LOC18-013175,Foreign,Wood Utility Pole,AU1022BA_51LAB-A
440,,30.2749,-97.73651,317 1/2 E 14th St.,T-MOBILE,10/30/2018,01/02/2020,SW,,OCCUPIED,0,LOC18-013180,Foreign,Wood Utility Pole,AU1022BA_91LAB-A
441,,30.26945,-97.751,Intersect: West Ave & W 5th St (NW),T-MOBILE,10/30/2018,09/04/2019,NW,,UNDER_REVIEW,309,LOC16-001510,Carrier,Carrier Pole,AU1044BA_31LAB-A
442,,30.26904,-97.73488,700 Block of E 9th St (N) side of street (Between IH35 Frontage & Red River St),T-MOBILE,10/30/2018,09/04/2019,N/A,,UNDER_REVIEW,0,LOC18-013185,Carrier,Carrier Pole,AU1044BA_71LAB-A
443,,30.194772,-97.750598,Near Pine Pl & Palo Blanco Ln (5516 Pine Pl),AT&T,11/05/2018,07/16/2019,N/A,,UNDER_REVIEW,0,LOC18-013200,AE,Steel Utility Pole,28351_Node_01_A
444,,0,0,,,11/05/2018,06/10/2019,SW,,WITHDRAWN,0,LOC18-013200,,,
445,,0,0,,,11/05/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013200,,,
446,,30.191673,-97.756522,Near 2302 Dovehill Dr.,AT&T,11/05/2018,07/16/2019,N/A,,UNDER_REVIEW,0,LOC18-013205,AE,Wood Utility Pole,28351_Node_02_A
447,,0,0,,,11/05/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013205,,,
448,,0,0,,,11/05/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013210,,,
449,,30.201915,-97.695475,Near Breckenridge Dr @ Razors Edge Dr (NW Corner),AT&T,11/05/2018,11/22/2019,NW,,OCCUPIED,0,LOC18-013215,AE,Steel Utility Pole,28351_Node_07_A
450,,0,0,,,11/05/2018,06/10/2019,SW,,WITHDRAWN,0,LOC18-013220,,,
451,,0,0,,,11/05/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013225,,,
452,,0,0,,,11/05/2018,06/10/2019,SW,,WITHDRAWN,0,LOC18-013230,,,
453,,30.206825,-97.696372,Near 7701 Metropolis Dr @ Metlink Rd (S side),AT&T,11/05/2018,07/16/2019,SE,,FEASIBILITY_REVIEW,0,LOC18-013230,AE,Steel Utility Pole,28351_Node_09_B
454,,0,0,,,11/05/2018,06/10/2019,NW,,WITHDRAWN,0,LOC18-013230,,,
455,,30.23503,-97.74353,2210 1/2 Schriber St,AT&T,11/05/2018,11/22/2019,NW,,OCCUPIED,890,LOC16-004385,AE,Wood Utility Pole,28351_Node_13_A
456,,0,0,,,11/05/2018,06/10/2019,NE,,WITHDRAWN,890,LOC16-004385,,,
457,,0,0,,,11/05/2018,06/10/2019,SW,,WITHDRAWN,890,LOC16-004385,,,
458,,30.22843,-97.74602,St Edwards Dr & St Edwards Cir – (NE)Corner,AT&T,11/05/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC18-013235,Foreign,Self Support Pole,28351_Node_16_B
459,,30.22835,-97.74587,St Edwards Dr. & St Edwards Cir – (NE)Corner,AT&T,11/05/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC18-013235,Foreign,Self Support Pole,28351_Node_16_C
460,,0,0,,,11/05/2018,06/10/2019,SE,,WITHDRAWN,389,LOC16-001905,,,
461,,0,0,,,11/05/2018,06/10/2019,SW,,WITHDRAWN,389,LOC16-001905,,,
462,,30.242471,-97.730191,E Riveride @ Parker Lane,AT&T,11/05/2018,01/16/2019,SE,,FEASIBILITY_REVIEW,389,LOC16-001905,Foreign,Self Support Pole,28351_Node_17_D
463,,30.222115,-97.731187,"3100 South Pleasant Valley, Austin, TX",AT&T,11/05/2018,12/23/2019,N/A,,OCCUPIED,0,LOC18-013240,AE,Steel Utility Pole,28351_Node_32_A
464,,0,0,0,,11/05/2018,07/16/2019,N/A,,WITHDRAWN,0,LOC18-013245,AE,,0
465,,0,0,,,11/05/2018,07/16/2019,SE,,WITHDRAWN,0,LOC18-013245,,,
466,,0,0,,,11/05/2018,06/10/2019,NW,,WITHDRAWN,0,LOC16-005915,,,
467,,30.28251,-97.72381,Leona St and E 22nd St (NE) Corner,AT&T,11/15/2018,07/18/2019,NE,,FEASIBILITY_REVIEW,0,LOC18-013270,Carrier,Carrier Pole,Node 23 A
468,,30.28119,-97.71739,109 feet South of the Intersection of Chestnut Ave & E 20th St,AT&T,11/15/2018,07/16/2019,SE,,UNDER_REVIEW,0,LOC18-013275,AE,Wood Utility Pole,28351_24_A
469,,30.281189,-97.723792,1907 1/2 Chestnut Ave,AT&T,11/15/2018,07/16/2019,N/A,,UNDER_REVIEW,52,LOC16-000255,Carrier,Wood Utility Pole,28351_24_A
470,,0,0,,,11/15/2018,06/10/2019,NE,,WITHDRAWN,0,LOC18-013280,,,
471,,0,0,,,11/15/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013285,,,
472,,0,0,,,11/15/2018,06/10/2019,SW,,WITHDRAWN,0,LOC18-013290,,,
473,,0,0,,,11/15/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013295,,,
474,,30.30048,-97.7462,79 feet North of the Intersection of N Lamar Blvd and W 31st St,AT&T,11/15/2018,07/18/2019,NW,,FEASIBILITY_REVIEW,4033,LOC16-005155,AE,Steel Utility Pole,Node 31 B
475,,30.2674,-97.74821,4th St & San Antonio St – SW Corner,VERIZON,11/15/2018,11/15/2019,SW,,OCCUPIED,0,LOC18-013300,AE,Steel Utility Pole,AUSDT 70 SC
476,,30.2692,-97.75089,5th St & West Ave - (SE) Corner,VERIZON,11/15/2018,01/16/2019,SE,,FEASIBILITY_REVIEW,309,LOC16-001510,ATD,Signal Pole,AUSDT 133 SC
477,,30.27977,-97.74002,Colorado St & 18th St - SE Corner,VERIZON,11/15/2018,01/16/2019,SE,,FEASIBILITY_REVIEW,0,LOC18-013305,Foreign,Self Support Pole,AUSDT 157 SC
478,,30.26294,-97.75795,Toomey Rd & Lamar Blvd – SW Corner,AT&T,11/15/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,1018,LOC16-004980,ATD,Signal Pole,Lamar Toomey SC
479,,30.28931,-97.74368,25th St & Seton Ave – NE Corner,VERIZON,11/15/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC18-013310,AE,Steel Utility Pole,AUSDT 129 SC
480,,30.26333,-97.74091,2nd St & Trinity St – SW Corner,VERIZON,11/15/2018,06/12/2019,SW,,UNDER_REVIEW,0,LOC18-013315,ATD,Signal Pole,AUSDT 64 SC
481,,30.27219,-97.74265,10th St & Colorado St – NE Corner,VERIZON,11/15/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,263,LOC16-001280,ATD,Signal Pole,AUSDT 90 SC
482,,30.28388,-97.74211,Guadalupe St & 21st St - NW Corner,VERIZON,11/15/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,37,LOC16-000180,ATD,Signal Pole,AUSDT 107 SC
483,,30.27564,-97.74275,1220-1/2 LAVACA STREET,VERIZON,11/15/2018,12/19/2019,N/A,,UNDER_REVIEW,269,LOC16-001310,AE,Steel Utility Pole,AUSDT 149 SC
