Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
493602,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,201,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493603,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,08/20/2008,203,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493604,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,205,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493605,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,207,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493606,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,209,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493607,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,211,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493608,Finaled,08/20/2008,08/20/2008,08/20/2008,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,213,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493609,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,215,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493610,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,217,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
493611,Issued,08/20/2008,08/20/2008,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,5759.60,PAID,08/20/2008,219,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20879
532563,Open,03/10/2010,,,City ID PI-B100170 - 208 Asbury Drive,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,03/10/2010,20030,,CENTURY,BLVD,,GERMANTOWN,MD,20874
543331,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100597,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,249,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543334,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100596,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,251,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543335,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100595,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >DEC07-GENERAL,6171.85,PAID,07/12/2010,253,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543336,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100595,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,255,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543337,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100593,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,257,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543338,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100592,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,259,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543339,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100591,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,261,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543340,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100590,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,263,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543341,Issued,07/12/2010,07/12/2010,,City of Gaithersburg #PI-B100589,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,265,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
543342,Finaled,07/12/2010,07/12/2010,07/12/2010,City of Gaithersburg #PI-B100588,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/12/2010,267,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
545107,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG-PERMIT NO. PI-B100615 (MULTI-FAMILY),GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,08/03/2010,,,,,,,,
545112,Finaled,08/03/2010,08/03/2010,08/03/2010,CITY OF GAITHERSBURG-PERMIT NO. PI-B100616,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,08/03/2010,,,,,,,,
545113,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG-PERMIT NO. PI-B100617,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/03/2010,,,,,,,,
545114,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG-PERMIT NO. PI-B100618,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/03/2010,,,,,,,,
545115,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG-PI-B100619,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,08/03/2010,,,,,,,,
545116,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,08/03/2010,,,,,,,,
545117,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG-PERMIT NO. PI-B100621,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/03/2010,,,,,,,,
545118,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG-PERMIT NO. PI-B1-100622,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/03/2010,,,,,,,,
545119,Issued,08/03/2010,08/03/2010,,CITY OF GAITHERSBURG-PERMIT NO. PI-B100623,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/03/2010,,,,,,,,
545120,Open,08/03/2010,,,CITY OF GAITHERSBURG-PERMIT NO. PI-B100624,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,08/03/2010,,,,,,,,
549689,Finaled,09/21/2010,09/21/2010,09/21/2010,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,220,,URBAN,AVE,,GAITHERSBURG,MD,20878
549690,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,222,,URBAN,AVE,,GAITHERSBURG,MD,20878
549691,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,224,,URBAN,AVE,,GAITHERSBURG,MD,20878
549692,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,226,,URBAN,AVE,,GAITHERSBURG,MD,20878
549693,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,228,,URBAN,AVE,,GAITHERSBURG,MD,20878
549694,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,230,,URBAN,AVE,,GAITHERSBURG,MD,20878
549695,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,232,,URBAN,AVE,,GAITHERSBURG,MD,20878
549696,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,234,,URBAN,AVE,,GAITHERSBURG,MD,20878
549697,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,236,,URBAN,AVE,,GAITHERSBURG,MD,20878
549698,Finaled,09/21/2010,09/21/2010,09/21/2010,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,238,,URBAN,AVE,,GAITHERSBURG,MD,20878
549699,Issued,09/21/2010,09/21/2010,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,240,,URBAN,AVE,,GAITHERSBURG,MD,20878
549700,Open,09/21/2010,,,Gaithersburg City,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,09/21/2010,242,,URBAN,AVE,,GAITHERSBURG,MD,20878
554676,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101026,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,11/17/2010,248,,URBAN,AVE,,GAITHERSBURG,MD,20878
554677,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101061,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,250,,URBAN,AVE,,GAITHERSBURG,MD,20878
554678,Finaled,11/17/2010,11/17/2010,11/17/2010,CITY OF GAITHERSBURG PERMIT PI-B101062,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,252,,URBAN,AVE,,GAITHERSBURG,MD,20878
554679,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101063,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,254,,URBAN,AVE,,GAITHERSBURG,MD,20878
554680,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101064,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,256,,URBAN,AVE,,GAITHERSBURG,MD,20878
554681,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101065,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,11/17/2010,258,,URBAN,AVE,,GAITHERSBURG,MD,20878
554682,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101066,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,260,,URBAN,AVE,,GAITHERSBURG,MD,20878
554683,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101067,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,11/17/2010,262,,URBAN,AVE,,GAITHERSBURG,MD,20878
554684,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101068,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,264,,URBAN,AVE,,GAITHERSBURG,MD,20878
554685,Finaled,11/17/2010,11/17/2010,11/17/2010,CITY OF GAITHERSBURG PERMIT PI-B101069,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,266,,URBAN,AVE,,GAITHERSBURG,MD,20878
554686,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101070,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,11/17/2010,268,,URBAN,AVE,,GAITHERSBURG,MD,20878
554687,Issued,11/17/2010,11/17/2010,,CITY OF GAITHERSBURG PERMIT PI-B101071,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,11/17/2010,270,,URBAN,AVE,,GAITHERSBURG,MD,20878
557997,Issued,01/03/2011,01/03/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,01/03/2011,428,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
557998,Issued,01/03/2011,01/03/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,01/03/2011,430,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
557999,Finaled,01/03/2011,01/03/2011,01/03/2011,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,01/03/2011,432,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
558000,Open,01/03/2011,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,01/03/2011,434,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
558001,Open,01/03/2011,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,01/03/2011,436,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
558002,Open,01/03/2011,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,01/03/2011,438,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
558003,Finaled,01/03/2011,01/03/2011,01/03/2011,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,01/03/2011,440,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
558004,Finaled,01/03/2011,01/03/2011,01/03/2011,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,01/03/2011,442,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
558005,Issued,01/03/2011,01/03/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,10431.00,PAID,01/03/2011,444,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
558006,Issued,01/03/2011,01/03/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,01/03/2011,446,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563078,Open,03/15/2011,,,City Bldg permit #PI-B100625,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,03/15/2011,400,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563082,Open,03/15/2011,,,City Bldg permit #PI-B100626,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,IMPACT TAX >JUL09-GENERAL,7261.00,PAID,03/15/2011,402,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563083,Open,03/15/2011,,,City Bldg permit #PI-B100627,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,404,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563084,Open,03/15/2011,,,City Bldg permit #PI-B100628,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,406,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563085,Open,03/15/2011,,,City Bldg permit #PI-B100629,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,408,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563086,Open,03/15/2011,,,City Bldg permit #PI-B100630,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,410,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563087,Open,03/15/2011,,,City Bldg permit #PI-B100631,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,412,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563088,Open,03/15/2011,,,City Bldg permit #PI-B100632,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,414,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563089,Open,03/15/2011,,,City Bldg permit #PI-B100633,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,416,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563090,Open,03/15/2011,,,City Bldg permit #PI-B100634,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,418,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563091,Open,03/15/2011,,,City Bldg permit #PI-B100635,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,420,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
563092,Open,03/15/2011,,,City Bldg permit #PI-B100636,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,SCHOOLS IMPACT TAX,10431.00,PAID,03/15/2011,422,,ORCHARD RIDGE,DR,,GAITHERSBURG,MD,20878
572417,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110476,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,313,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572418,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110478,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,315,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572419,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110479,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,317,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572420,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110480,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,319,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572421,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110481,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,321,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572422,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110482,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,323,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572423,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110470,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,325,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572424,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110475,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,6171.85,PAID,07/06/2011,327,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572425,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110472,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,329,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572426,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110474,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,331,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572427,Open,06/24/2011,,,City of Gaithersburg Permit #PI-B110471,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,333,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
572428,Issued,06/24/2011,06/24/2011,,City of Gaithersburg Permit #PI-B110473,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL09-GENERAL,6171.85,PAID,07/06/2011,335,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
573181,Issued,07/06/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110316,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,311,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573182,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110317,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL11-GENERAL,2259.00,UNPAID,,313,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573183,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110321,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,317,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
