Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
584150,Issued,11/08/2011,11/08/2011,,City of Gaithersburg City Permit #PI-B110974,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,11/08/2011,497,,WATKINS MILL,RD,,GAITHERSBURG,MD,20878
584151,Issued,11/08/2011,11/08/2011,,City of Gaithersburg City Permit #PI-B110998,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,11/08/2011,122,,BLACKGUM,PL,,GAITHERSBURG,MD,20878
584152,Open,11/08/2011,,,City of Gaithersburg City Permit #PI-B110999,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,11/08/2011,130,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
585363,Finaled,11/23/2011,11/23/2011,11/23/2011,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,11/23/2011,100,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
588292,Finaled,01/06/2012,01/09/2012,01/09/2012,City Permit #PI-B111158,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,01/09/2012,225,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
588294,Finaled,01/06/2012,01/09/2012,01/09/2012,City Permit #PI-B111159,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,01/09/2012,229,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
588295,Finaled,01/06/2012,01/09/2012,01/09/2012,City Permit #PI-B111160,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,01/09/2012,233,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
588296,Finaled,01/06/2012,01/09/2012,01/09/2012,City Permit #PI-B111161,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,01/09/2012,237,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
588297,Finaled,01/06/2012,01/09/2012,01/09/2012,City Permit #PI-B111162,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,01/09/2012,241,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
588298,Finaled,01/06/2012,01/09/2012,01/09/2012,City Permit #PI-B111163,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,01/09/2012,245,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
590568,Issued,02/07/2012,02/07/2012,,"City of Gaithersburg, Permit #PI-B120024",GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,02/07/2012,126,,FOREST PRESERVE,DR,,GAITHERSBURG,MD,20878
590570,Issued,02/07/2012,02/07/2012,,"City of Gaithersburg, Permit #PI-B120023",GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,02/07/2012,136,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
590864,Finaled,02/09/2012,02/09/2012,02/09/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,02/09/2012,148,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
591982,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,522,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591983,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,526,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591984,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,530,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591985,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,534,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591986,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,538,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591987,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,542,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591991,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,502,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591993,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,02/24/2012,510,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
591994,Issued,02/24/2012,02/24/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,02/24/2012,514,,RUDBECKIA,PL,,GAITHERSBURG,MD,20878
593786,Finaled,03/16/2012,03/16/2012,03/16/2012,CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,03/16/2012,101,,FOREST PRESERVE,DR,,GAITHERSBURG,MD,20878
593788,Finaled,03/16/2012,03/16/2012,03/16/2012,CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,03/16/2012,310,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
594364,Issued,03/23/2012,03/23/2012,,P1-120165 - I022,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,23868.00,UNPAID,,336,,GRAND,ST,,GAITHERSBURG,MD,20878
594612,Finaled,03/27/2012,03/27/2012,03/27/2012,city of gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,03/27/2012,322,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
594613,Finaled,03/27/2012,03/27/2012,03/27/2012,city of gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,03/27/2012,363,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
594615,Issued,03/27/2012,03/27/2012,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,03/27/2012,228,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
594616,Issued,03/27/2012,03/27/2012,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,03/27/2012,224,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
594617,Issued,03/27/2012,03/27/2012,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,03/27/2012,220,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
594618,Issued,03/27/2012,03/27/2012,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/27/2012,216,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
594619,Issued,03/27/2012,03/27/2012,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/27/2012,212,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
594620,Issued,03/27/2012,03/27/2012,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,03/27/2012,208,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
594621,Issued,03/27/2012,03/27/2012,,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/27/2012,204,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
596427,Finaled,04/17/2012,04/17/2012,04/17/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,04/17/2012,124,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
596792,Finaled,04/20/2012,04/20/2012,04/20/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,04/20/2012,198,,NORWICH,LN,,GAITHERSBURG,MD,20878
596794,Finaled,04/20/2012,04/20/2012,04/20/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,04/20/2012,140,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
597671,Finaled,05/01/2012,05/01/2012,05/01/2012,City of Gaithersburg,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,05/01/2012,174,,NORWICH,LN,,GAITHERSBURG,MD,20878
598068,Finaled,05/04/2012,05/04/2012,05/04/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,05/04/2012,360,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
598069,Finaled,05/04/2012,05/04/2012,05/04/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,05/04/2012,326,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
598070,Issued,05/04/2012,05/04/2012,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,05/04/2012,314,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
598178,Finaled,05/07/2012,05/07/2012,05/07/2012,PI-B120297,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,05/07/2012,116,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
604100,Finaled,07/06/2012,07/06/2012,07/06/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,07/06/2012,379,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
604101,Finaled,07/06/2012,07/06/2012,07/06/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,07/06/2012,376,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
604102,Finaled,07/06/2012,07/06/2012,07/06/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,07/06/2012,400,,GRAND,ST,,GAITHERSBURG,MD,20878
605974,Finaled,07/23/2012,07/23/2012,07/23/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,07/23/2012,750,,COBBLER,PL,,GAITHERSBURG,MD,20877
605976,Finaled,07/23/2012,07/23/2012,07/23/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,07/23/2012,754,,COBBLER,PL,,GAITHERSBURG,MD,20877
605977,Finaled,07/23/2012,07/23/2012,07/23/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,07/23/2012,758,,COBBLER,PL,,GAITHERSBURG,MD,20877
605978,Finaled,07/23/2012,07/23/2012,07/23/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,07/23/2012,762,,COBBLER,PL,,GAITHERSBURG,MD,20877
605979,Open,07/23/2012,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,07/23/2012,766,,COBBLER,PL,,GAITHERSBURG,MD,20877
607329,Open,08/02/2012,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,08/02/2012,126,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
607332,Open,08/02/2012,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,08/02/2012,122,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
607333,Open,08/02/2012,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,08/02/2012,118,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608104,Open,08/09/2012,,,BRN-1107-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,08/09/2012,132,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
609102,Finaled,08/20/2012,08/20/2012,08/20/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,08/20/2012,730,,COBBLER,PL,,GAITHERSBURG,MD,20877
609103,Finaled,08/20/2012,08/20/2012,08/20/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/20/2012,734,,COBBLER,PL,,GAITHERSBURG,MD,20877
609104,Finaled,08/20/2012,08/20/2012,08/20/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/20/2012,738,,COBBLER,PL,,GAITHERSBURG,MD,20877
609105,Finaled,08/20/2012,08/20/2012,08/20/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,08/20/2012,742,,COBBLER,PL,,GAITHERSBURG,MD,20877
609994,Finaled,08/28/2012,08/28/2012,08/28/2012,BRN-1044-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,UNPAID,,502,,COBBLER,PL,,GAITHERSBURG,MD,20877
609995,Finaled,08/28/2012,08/28/2012,08/28/2012,BRN-1052-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/28/2012,506,,COBBLE,PL,,GAITHERSBURG,MD,20877
609996,Finaled,08/28/2012,08/28/2012,08/28/2012,BRN-1053-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,UNPAID,,510,,COBBLE,PL,,GAITHERSBURG,MD,20877
609997,Finaled,08/28/2012,08/28/2012,08/28/2012,BRN-1054-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/28/2012,514,,COBBLE,PL,,GAITHERSBURG,MD,20877
609998,Finaled,08/28/2012,08/28/2012,08/28/2012,BRN-1055-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,WAIVED,,518,,COBBLE,PL,,GAITHERSBURG,MD,20877
609999,Finaled,08/28/2012,08/28/2012,08/28/2012,BRN-1056-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,08/28/2012,522,,COBBLE,PL,,GAITHERSBURG,MD,20877
610000,Finaled,08/28/2012,08/29/2012,08/29/2012,BRN-1045-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,UNPAID,,139,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
610001,Finaled,08/29/2012,08/29/2012,08/29/2012,BRN-1046-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,UNPAID,,143,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
610002,Finaled,08/29/2012,08/29/2012,08/29/2012,BRN-1047-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/29/2012,147,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
610003,Finaled,08/29/2012,08/29/2012,08/29/2012,BRN-1048-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,08/29/2012,151,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
610004,Finaled,08/29/2012,08/29/2012,08/29/2012,BRN-1049-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/29/2012,155,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
610005,Finaled,08/29/2012,08/29/2012,08/29/2012,BRN-1050-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/29/2012,159,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
610006,Finaled,08/29/2012,08/29/2012,08/29/2012,BRN-1051-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,08/29/2012,163,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
610689,Finaled,09/05/2012,09/05/2012,09/05/2012,BRN-1442-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,09/05/2012,403,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
610695,Open,09/05/2012,,,BRN-1441-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,09/05/2012,423,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
611642,Finaled,09/13/2012,09/13/2012,09/13/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,09/13/2012,132,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
613263,Open,09/28/2012,,,Gaithersburg-BRN-1531-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,09/28/2012,108,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
613400,Finaled,10/02/2012,10/02/2012,10/02/2012,Pay Impact tax on SFD,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,10/02/2012,330,,WHITE ASH,PL,,GAITHERSBURG,MD,20878
613402,Finaled,10/02/2012,10/02/2012,10/02/2012,Pay Impact tax on SFD,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,10/02/2012,378,,WHITE ASH,PL,,GAITHERSBURG,MD,20878
618107,Open,11/19/2012,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,11/19/2012,156,,CROWN FARM,DR,,GAITHERSBURG,MD,20878
618722,Open,11/26/2012,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,11/26/2012,301,,WHITE ASH,PL,,GAITHERSBURG,MD,20878
619808,Finaled,12/04/2012,12/04/2012,12/04/2012,BRN-1878-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,10561.25,PAID,12/04/2012,128,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
619809,Finaled,12/04/2012,12/04/2012,12/04/2012,BRN-1876-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,12/04/2012,308,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
619810,Finaled,12/04/2012,12/04/2012,12/04/2012,BRN-1879-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,12/04/2012,312,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
619811,Finaled,12/04/2012,12/04/2012,12/04/2012,BRN-1880-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,UNPAID,,316,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
619812,Finaled,12/04/2012,12/04/2012,12/04/2012,BRN-1881-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,12/04/2012,320,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
619813,Finaled,12/04/2012,12/04/2012,12/04/2012,BRN-1882-2012,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,12/04/2012,324,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
619913,Finaled,12/05/2012,12/05/2012,12/05/2012,SFD2012-02858,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,5706.00,PAID,12/05/2012,202,,CRABB,AVE,,ROCKVILLE,MD,20850
619963,Finaled,12/05/2012,12/05/2012,12/05/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,12/05/2012,405,,GRAND,ST,,GAITHERSBURG,MD,20878
619964,Finaled,12/05/2012,12/05/2012,12/05/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,8641.10,PAID,12/05/2012,409,,GRAND,ST,,GAITHERSBURG,MD,20878
619965,Finaled,12/05/2012,12/05/2012,12/05/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,12/05/2012,413,,GRAND,ST,,GAITHERSBURG,MD,20878
620170,Finaled,12/06/2012,12/06/2012,12/06/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,12425.00,PAID,12/06/2012,190,,NORWICH,LN,,GAITHERSBURG,MD,20878
621252,Finaled,12/17/2012,12/17/2012,12/17/2012,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,12/17/2012,182,,NORWICH,LN,,GAITHERSBURG,MD,20878
621851,Open,12/26/2012,,,SINGLE FAMILY DWELLING,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,12/26/2012,702,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
621855,Open,12/26/2012,,,TOWNHOME,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,12/26/2012,706,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
621857,Open,12/26/2012,,,TOWNHOME,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,12/26/2012,710,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
621858,Open,12/26/2012,,,TOWNHOME,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,12/26/2012,718,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
621859,Open,12/26/2012,,,TOWNHOME,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,12/26/2012,722,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
621860,Open,12/26/2012,,,TOWNHOME,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,12/26/2012,726,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
622115,Open,12/28/2012,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,23868.00,PAID,12/28/2012,394,,LADY FERN,PL,,GAITHERSBURG,MD,20878
