Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
317829,Issued,09/05/2003,09/05/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/05/2003,916,,RESERVE CHAMPION,DR,,ROCKVILLE,MD,20850
317830,Issued,09/05/2003,09/05/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/05/2003,1721,,PICCARD,DR,,ROCKVILLE,MD,20850
317831,Finaled,09/05/2003,09/05/2003,09/05/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/05/2003,1803,,PICCARD,DR,,ROCKVILLE,MD,20850
317832,Issued,09/05/2003,09/05/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/05/2003,1805,,PICCARD,DR,,ROCKVILLE,MD,20850
317833,Issued,09/05/2003,09/05/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/05/2003,1807,,PICCARD,DR,,ROCKVILLE,MD,20850
317834,Issued,09/05/2003,09/05/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/05/2003,1809,,PICCARD,DR,,ROCKVILLE,MD,20850
317835,Issued,09/05/2003,09/05/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/05/2003,1811,,PICCARD,DR,,ROCKVILLE,MD,20850
317970,Issued,09/08/2003,09/08/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/08/2003,206,,JERSEY,LN,,ROCKVILLE,MD,20850
317972,Issued,09/08/2003,09/08/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,09/08/2003,208,,JERSEY,LN,,ROCKVILLE,MD,20850
321093,Issued,10/10/2003,10/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/30/2003,209,,JERSEY,LN,,ROCKVILLE,MD,20850
321094,Issued,10/10/2003,10/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/30/2003,307,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
321095,Issued,10/10/2003,10/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/30/2003,309,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
321192,Issued,10/13/2003,10/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/30/2003,502,,NATURE,LN,,ROCKVILLE,MD,20850
321193,Issued,10/13/2003,10/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/30/2003,504,,NATURE,LN,,ROCKVILLE,MD,20850
322031,Finaled,10/21/2003,10/21/2003,10/21/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/21/2003,1133,,GAITHER,RD,,ROCKVILLE,MD,20850
322038,Finaled,10/21/2003,10/21/2003,10/21/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/21/2003,1135,,GAITHER,RD,,ROCKVILLE,MD,20850
322039,Finaled,10/21/2003,10/21/2003,10/21/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/21/2003,1137,,GAITHER,RD,,ROCKVILLE,MD,20850
322040,Issued,10/21/2003,10/21/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/21/2003,1139,,GAITHER,RD,,ROCKVILLE,MD,20850
322041,Issued,10/21/2003,10/21/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/21/2003,1141,,GAITHER,RD,,ROCKVILLE,MD,20850
322090,Issued,10/22/2003,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/22/2003,1023,,GAITHER,RD,,ROCKVILLE,MD,20850
322097,Issued,10/22/2003,02/09/2007,,,ROCKVILLE RES. BUILDING,,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/22/2003,1025,,GAITHER,RD,,ROCKVILLE,MD,20850
322098,Issued,10/22/2003,10/22/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/22/2003,1027,,GAITHER,RD,,ROCKVILLE,MD,20850
322099,Issued,10/22/2003,10/22/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/22/2003,1029,,GAITHER,RD,,ROCKVILLE,MD,20850
322100,Issued,10/22/2003,10/22/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/22/2003,1031,,GAITHER,RD,,ROCKVILLE,MD,20850
322101,Issued,10/22/2003,10/22/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/22/2003,1033,,GAITHER,RD,,ROCKVILLE,MD,20850
322102,Issued,10/22/2003,10/22/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/22/2003,1035,,GAITHER,RD,,ROCKVILLE,MD,20850
322376,Issued,10/23/2003,10/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,10/30/2003,212,,JERSEY,LN,,ROCKVILLE,MD,20850
324847,Issued,11/14/2003,11/14/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/14/2003,902,,PLEASANT,DR,,ROCKVILLE,MD,20850
324848,Issued,11/14/2003,11/14/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/14/2003,904,,PLEASANT,DR,,ROCKVILLE,MD,20850
324849,Finaled,11/14/2003,11/14/2003,11/14/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/14/2003,906,,PLEASANT,DR,,ROCKVILLE,MD,20850
324850,Issued,11/14/2003,11/14/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/14/2003,908,,PLEASANT,DR,,ROCKVILLE,MD,20850
324851,Issued,11/14/2003,11/14/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/14/2003,910,,PLEASANT,DR,,ROCKVILLE,MD,20850
325233,Finaled,11/18/2003,11/24/2003,11/24/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/24/2003,429,,NATURE,LN,,ROCKVILLE,MD,20850
325237,Issued,11/18/2003,11/24/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/24/2003,425,,NATURE,LN,,ROCKVILLE,MD,20850
325238,Issued,11/18/2003,11/24/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/24/2003,500,,NATURE,LN,,ROCKVILLE,MD,20850
325808,Issued,11/24/2003,11/24/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/24/2003,419,,NATURE,LN,,ROCKVILLE,MD,20850
325813,Issued,11/24/2003,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,11/24/2003,211,,JERSEY,LN,,ROCKVILLE,MD,20850
327342,Finaled,12/11/2003,12/11/2003,12/11/2003,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/11/2003,1002,,GAITHER,RD,,ROCKVILLE,MD,20850
327346,Issued,12/11/2003,12/11/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/11/2003,1004,,GAITHER,RD,,ROCKVILLE,MD,20850
327354,Issued,12/11/2003,12/11/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/11/2003,1006,,GAITHER,RD,,ROCKVILLE,MD,20850
327355,Issued,12/11/2003,12/11/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/11/2003,1008,,GAITHER,RD,,ROCKVILLE,MD,20850
327356,Issued,12/11/2003,12/11/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/11/2003,1010,,GAITHER,RD,,ROCKVILLE,MD,20850
327591,Issued,12/15/2003,12/15/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,UNPAID,,106,,NORTH,ST,,ROCKVILLE,MD,20850
328528,Issued,12/29/2003,12/29/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/29/2003,1813,,PICCARD,DR,,ROCKVILLE,MD,20850
328569,Issued,12/30/2003,12/31/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,UNPAID,,404,,NATURE,LN,,ROCKVILLE,MD,20850
328570,Issued,12/30/2003,12/31/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,UNPAID,,406,,NATURE,LN,,ROCKVILLE,MD,20850
328571,Issued,12/30/2003,12/31/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/31/2003,408,,NATURE,LN,,ROCKVILLE,MD,20850
328572,Issued,12/30/2003,12/31/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/31/2003,414,,NATURE,LN,,ROCKVILLE,MD,20850
328573,Issued,12/30/2003,12/31/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/31/2003,416,,NATURE,LN,,ROCKVILLE,MD,20850
328574,Issued,12/30/2003,12/31/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/31/2003,418,,NATURE,LN,,ROCKVILLE,MD,20850
328584,Issued,12/30/2003,12/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/30/2003,402,,NATURE,LN,,ROCKVILLE,MD,20850
328586,Issued,12/30/2003,12/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/30/2003,423,,NATURE,LN,,ROCKVILLE,MD,20850
328587,Issued,12/30/2003,12/30/2003,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,12/30/2003,427,,NATURE,LN,,ROCKVILLE,MD,20850
329652,Issued,01/13/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/13/2004,211,,LINCOLN,AVE,,ROCKVILLE,MD,20850
329961,Finaled,01/16/2004,01/16/2004,01/16/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,722,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329962,Issued,01/16/2004,01/16/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,712,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329963,Issued,01/16/2004,01/16/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,724,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329964,Issued,01/16/2004,01/16/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,726,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329965,Issued,01/16/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,728,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329966,Issued,01/16/2004,01/16/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,714,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329967,Issued,01/16/2004,01/16/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,716,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329968,Issued,01/16/2004,01/16/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,718,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
329969,Issued,01/16/2004,01/16/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,01/16/2004,720,,RIDGEMONT,AVE,,ROCKVILLE,MD,20850
331424,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,902,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
331428,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,904,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
331429,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,906,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
331430,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,908,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
331431,Finaled,02/04/2004,02/04/2004,02/04/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,910,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
331432,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,912,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
331433,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,914,,GRAND CHAMPION,DR,,ROCKVILLE,MD,20850
331434,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,901,,PLEASANT,DR,,ROCKVILLE,MD,20850
331435,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,903,,PLEASANT,DR,,ROCKVILLE,MD,20850
331436,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,905,,PLEASANT,DR,,ROCKVILLE,MD,20850
331437,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,907,,PLEASANT,DR,,ROCKVILLE,MD,20850
331438,Issued,02/04/2004,02/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/04/2004,909,,PLEASANT,DR,,ROCKVILLE,MD,20850
331795,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1637,,PICCARD,DR,,ROCKVILLE,MD,20850
331796,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1639,,PICCARD,DR,,ROCKVILLE,MD,20850
331797,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1641,,PICCARD,DR,,ROCKVILLE,MD,20850
331798,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1643,,PICCARD,DR,,ROCKVILLE,MD,20850
331799,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1645,,PICCARD,DR,,ROCKVILLE,MD,20850
331800,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1647,,PICCARD,DR,,ROCKVILLE,MD,20850
331801,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1649,,PICCARD,DR,,ROCKVILLE,MD,20850
331802,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1651,,PICCARD,DR,,ROCKVILLE,MD,20850
331877,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1138,,GAITHER,RD,,ROCKVILLE,MD,20850
331878,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1140,,GAITHER,RD,,ROCKVILLE,MD,20850
331879,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1142,,GAITHER,RD,,ROCKVILLE,MD,20850
331880,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1144,,GAITHER,RD,,ROCKVILLE,MD,20850
331881,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1146,,GAITHER,RD,,ROCKVILLE,MD,20850
331882,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1148,,GAITHER,RD,,ROCKVILLE,MD,20850
331883,Issued,02/09/2004,02/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/09/2004,1150,,GAITHER,RD,,ROCKVILLE,MD,20850
331914,Finaled,02/10/2004,02/10/2004,02/10/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/10/2004,304,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
331930,Finaled,02/10/2004,02/10/2004,02/10/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/10/2004,300,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
331932,Issued,02/10/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/10/2004,412,,NATURE,LN,,ROCKVILLE,MD,20850
331933,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/10/2004,418,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
331934,Issued,02/10/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/10/2004,420,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
331945,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/10/2004,1015,,GAITHER,RD,,ROCKVILLE,MD,20850
331973,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/10/2004,1017,,GAITHER,RD,,ROCKVILLE,MD,20850
331974,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/10/2004,1019,,GAITHER,RD,,ROCKVILLE,MD,20850
331975,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/10/2004,1039,,GAITHER,RD,,ROCKVILLE,MD,20850
331976,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/10/2004,1041,,GAITHER,RD,,ROCKVILLE,MD,20850
331977,Issued,02/10/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",1653.75,PAID,02/10/2004,,,,,,,,
332013,Issued,02/10/2004,02/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,BANK,0,N,"IMPACT TAX, METRO STATION POLICY AREA",18900.00,PAID,02/10/2004,611,,ROCKVILLE,PIKE,,ROCKVILLE,MD,20852
332237,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1632,,PICCARD,DR,,ROCKVILLE,MD,20850
332238,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1630,,PICCARD,DR,,ROCKVILLE,MD,20850
